,ID,StringText
0,Section1Sent1,"Τρεῖς μέν εἰσιν ἰδέαι, δι’ ὧν τὸ ἄριστον τέλος, μάθησις,
φύσις, ἄσκησις,"
1,Section1Sent2,"τρεῖς δὲ καὶ σοφῶν οἱ πρεσβύτατοι κατὰ Μωυσῆν ἐπώνυμοι
 τούτων· ὧν τοὺς βίους ἀναγεγραφώς, τόν τε ἐκ διδασκαλίας καὶ
τὸν αὐτομαθῆ καὶ τὸν ἀσκητικόν, τέταρτον κατὰ τὸ ἑξῆς ἀναγράψω τὸν
πολιτικόν, οὗ πάλιν ἐπώνυμον ἕνα τῶν φυλάρχων διασυνίστησιν ἐκ πρώτης
ἡλικίας συγκροτηθέντα."
2,Section2Sent1,"ἤρξατο μέντοι συγκροτεῖσθαι περὶ ἔτη γεγονὼς ἑπτακαίδεκα τοῖς κατὰ ποιμενικὴν θεωρήμασιν, ἃ συνᾴδει τοῖς περὶ
 πόλιν· ὅθεν οἶμαι καὶ τὸ ποιητικὸν γένος ""ποιμένας λαῶν“ τοὺς βασιλεῖς
εἴωθεν ὀνομάζειν·"
3,Section2Sent2,"ὁ γὰρ τὴν ποιμενικὴν κατωρθωκὼς ἄριστος
ἂν εἴη καὶ βασιλεύς, τῆς καλλίστης ζῴων ἀγέλης, ἀνθρώπων, τὴν ἐπιμέλειαν
ἐν ταῖς ἐλάττονος σπουδῆς ἀξίαις ἀναδιδαχθείς"
4,Section2Sent3,·
5,Section3Sent1,"καὶ καθάπερ τῷ μέλλοντι πολεμαρχεῖν καὶ στρατηγεῖν ἀναγκαιότατον αἱ περὶ τὰ κυνηγέσια
 μελέται, τὸν   αὐτὸν τρόπον καὶ οἷς ἐλπὶς ἐπιτροπεῦσαι πόλεως"
6,Section3Sent2,οἰκειότατον ποιμενικὴ προάγων τις οὖσα ἐπιστασίας καὶ στρατηγίας.
7,Section4Sent1,"ἐνορῶν οὖν ὁ πατὴρ αὐτῷ φρόνημα εὐγενὲς καὶ μεῖζον ἢ κατ’ ἰδιώτην
ἐθαύμαζε καὶ περιεῖπε καὶ τῶν ἄλλων υἱῶν μᾶλλον ἔστεργεν, ἐπειδὴ
ὀψίγονος ἦν, ὅπερ οὐδενὸς ἧττον ἀγωγόν ἐστιν εἰς εὔνοιαν· καὶ ἅτε φιλόκαλος
ὢν ἐζωπύρει τὴν τοῦ παιδὸς φύσιν ἐξαιρέτοις καὶ περιτταῖς ἐπιμελείαις"
8,Section4Sent2,","
9,Section5Sent1,"ἵνα μὴ ἐντύφηται μόνον, ἀλλὰ καὶ θᾶττον ἐκλάμψῃ."
10,Section5Sent2,"φθόνος
δὲ ὁ ἀεὶ ταῖς μεγάλαις εὐπραγίαις ἀντίπαλος καὶ τότε πᾶσι τοῖς μέρεσιν
οἰκίαν κατορθοῦσαν ἐπιθέμενος διέστησε καθ’ ἑνὸς πολλοὺς ἀδελφοὺς
ἀλείψας, οἳ τῇ πρὸς ἐκεῖνον εὐνοίᾳ τοῦ πατρὸς ἰσόρροπον δύσνοιαν ἐπεδείκνυντο
μισοῦντες ὅσον ἐστέργετο·"
11,Section5Sent3,"τὸ δὲ μῖσος οὐκ ἐξελάλουν, ἀλλ’ 
ἐν ἑαυτοῖς ἐταμίευον, ὅθεν εἰκότως ἀργαλεώτερον ἐφύετο·"
12,Section5Sent4,"τὰ γὰρ στεγόμενα
 πάθη μὴ διαπνέοντα τοῖς ἐπισχοῦσι λόγοις βαρύτερα."
13,Section6Sent1,"χρώμενος
οὖν ἀκάκοις τοῖς ἤθεσι καὶ τὴν ὑποικουροῦσαν ἔχθραν ἐκ τῶν ἀδελφῶν οὐ
συνιείς, ὄναρ ἰδὼν αἴσιον, ὡς δὴ εὔνοις διηγεῖται·"
14,Section6Sent2,"""ἔδοξα"" γάρ φησιν
""ἀμήτου καιρὸν ἐφεστάναι καὶ πάντας ἡμᾶς ἀφικομένους εἰς τὸ πεδίον 
ἐπὶ τὴν τοῦ καρποῦ συλλογὴν δρέπανα λαβόντας θερίζειν,"
15,Section6Sent3,"αἰφνίδιον δὲ
τὸ μὲν ἐμὸν δράγμα ὑπανίστασθαι καὶ μετεωρισθὲν ὀρθοῦσθαι, τὰ δὲ
ὑμέτερα ὥσπερ ἀπὸ συνθήματος ἐπιδραμόντα τεθηπέναι καὶ μετὰ τιμῆς
 τῆς πάσης προσκυνεῖν“."
16,Section7Sent1,"οἱ δὲ εἰς σύνεσιν ἀκριβεῖς καὶ δεινοὶ διὰ συμβόλων
ἰχνηλατῆσαι πρᾶγμ’ ἀδηλούμενον εἰκόσι στοχασμοῖς „μὴ νομίζεις“ 
ἔφασαν ""ἔσεσθαι βασιλεὺς ἡμῶν καὶ κύριος;"
17,Section7Sent2,"ταῦτα γὰρ διὰ τῆς κατεψευσμένης
φαντασίας ὑπαινίττῃ.“"
18,Section7Sent3,"τὸ δὲ μῖσος ἔτι μᾶλλον ἐζωπυρεῖτο
 προσλαμβάνον ἀεί τινα καινὴν πρόφασιν εἰς συναύξησιν."
19,Section8Sent1,"ὁ δὲ οὐδὲν
ὑπιδόμενος ὀλίγαις ὕστερον ἡμέραις ὄναρ ἰδὼν ἕτερον καταπληκτικώτερον"
20,Section8Sent2,τοῦ προτέρου τοῖς ἀδελφοῖς ἀνέφερεν·
21,Section8Sent3,"ᾤετο γὰρ ἥλιον καὶ σελήνην καὶ
ἕνδεκα ἀστέρας ἥκοντας προσκυνεῖν αὑτόν, ὡς τὸν πατέρα θαυμάσαντα
τὸ γεγονὸς ἐναποθέσθαι τῇ διανοίᾳ ταμιεύοντα καὶ σκοπούμενον τὸ ἐσόμενον."
22,Section9Sent1,ἐμβριθῶς δ’ ἐνουθέτει τὸν παῖδα κατὰ δέος τοῦ μή τι διαμαρτεῖν  καί φησιν· „ἆρα δυνησόμεθα
23,Section9Sent2,"ἐγὼ καὶ ἡ μήτηρ καὶ οἱ ἀδελφοὶ προσκυνῆσαί
σε;"
24,Section9Sent3,"—διὰ μὲν γὰρ ἡλίου τὸν πατέρα, διὰ δὲ σελήνης τὴν
 μητέρα, διὰ δὲ τῶν ἕνδεκα ἀστέρων τοὺς   ἕνδεκα ἀδελφοὺς ὑποσημαίνειν
ἔοικας—· ὃ μηδὲ εἰς νοῦν ποτε ἔλθοι τὸν σόν,"
25,Section9Sent4,"ὦ παῖ, λαθοῦσα δὲ
καὶ ἡ μνήμη τῶν φανέντων ὑπεξέλθοι·"
26,Section9Sent5,"τὸ γὰρ τὴν ἐπὶ τοῖς οἰκείοις
 ἐλπίζειν καὶ καραδοκεῖν ἡγεμονίαν ἀπευκτὸν ἄγαν παρ’ ἐμοὶ κριτῇ,"
27,Section9Sent6,"νομίζω
δὲ καὶ παρὰ πᾶσιν, ὅσοις ἰσότητος μέλει καὶ συγγενικῶν δικαίων.“"
28,Section10Sent1,"εὐλαβηθεὶς δ’ ὁ πατήρ, μή τις ἐκ τῆς συνδιαιτήσεως ἐπιγένηται ταραχὴ
καὶ στάσις τοῖς ἀδελφοῖς μνησικακοῦσιν ὑπὲρ τῶν ὀνειράτων τῷ θεασαμένῳ,
τοὺς μὲν ἐκπέμπει ποιμανοῦντας,"
29,Section10Sent2,"τὸν δὲ οἴκοι παρεφύλαττεν ἄχρι
 καιροῦ τοῦ προσήκοντος, εἰδὼς ὅτι τῶν τῆς ψυχῆς παθῶν καὶ νοσημάτων
λέγεται εἶναι χρόνος ἰατρός, ἱκανὸς καὶ πένθος ἀνελεῖν καὶ θυμὸν σβέσαι
καὶ φόβον θεραπεῦσαι·"
30,Section10Sent3,"πάντα γὰρ ἐξευμαρίζει καὶ ὅσα κατὰ τὴν φύσιν
δυσίατα."
31,Section11Sent1,"ὡς δ’ ἐτόπασε μηδὲν ἔτι ταῖς διανοίαις αὐτῶν ἔχθος ὑποικουροῦν, ἐκπέμπει τὸν υἱὸν ἅμα μὲν τοὺς ἀδελφοὺς ἀσπασόμενον, ἅμα δὲ
 καὶ δηλώσοντα,"
32,Section11Sent2,πῶς ἔχουσιν αὐτοί τε καὶ αἱ τῶν θρεμμάτων ἀγέλαι.
33,Section12Sent1,ταύτην τὴν ὁδὸν ἀρχὴν συνέβη γενέσθαι μεγάλων κακῶν τε αὖ καὶ ἀγαθῶν παρ’ ἐλπίδας ἑκατέρων.
34,Section12Sent2,"ὁ μὲν γὰρ ταῖς ἐπισκήψεσι πειθαρχῶν
τοῦ πατρὸς ᾔει πρὸς τοὺς ἀδελφούς,"
35,Section12Sent3,"οἱ δὲ μακρόθεν ἀφικνούμενον ἰδόντες
ἄλλος ἄλλῳ διελάλουν οὐδὲν εὔφημον, ὁπότε οὐδ’ ὀνομαστὶ προσαγορεύειν
 ἠξίουν αὐτόν, ἀλλ’ ὀνειροπλῆγα καὶ ""ἐνυπνιαστὴν"" καὶ τοιαῦτα ἐπεφήμιζον"
36,Section12Sent4,"καὶ ἐπὶ τοσοῦτον προῆγον ὀργῆς, ὥστε καὶ τὸν ἐπ’ αὐτῷ φόνον οὐ πάντες
ἀλλ’ οἱ πλείους ἐβούλευον καὶ ὑπὲρ τοῦ μὴ καταφωραθῆναι ῥιπτεῖν
ἀνελόντες ἐγνώκεσαν εἰς ὄρυγμα γῆς βαθύτατον·"
37,Section12Sent5,"πολλαὶ δέ εἰσι περὶ τὸν
 τόπον ὕδατος ὀμβρίου δεξαμεναί."
38,Section13Sent1,"καὶ μικροῦ τὸ μέγιστον ἄγος, ἀδελφοκτονίαν,
εἰργάσαντο, εἰ μὴ παρηγορίαις τοῦ πρεσβυτάτου μόλις ἐπείσθησαν, 
ὃς παρῄνει μὴ ἐφάψασθαι τοῦ μιάσματος, ἀλλ’ αὐτὸ μόνον εἰς
ἓν τῶν ὀρυγμάτων ῥῖψαι, διανοούμενός τι σωτήριον, ἵνα λαβὼν μετὰ τὴν
 ἀναχώρησιν ἀπαθῆ παντὸς κακοῦ παραπέμψῃ τῷ πατρί."
39,Section14Sent1,"συναινεσάντων
δέ, ὁ μὲν προσιὼν ἠσπάζετο,"
