,ID,StringText
0,Section1Sent1,"Τῶν ἄλλων νομοθετῶν οἱ μὲν ἀκαλλώπιστα καὶ γυμνὰ τὰ
νομισθέντα παρ’ αὐτοῖς εἶναι δίκαια διετάξαντο,"
1,Section1Sent2,"οἱ δὲ πολὺν ὄγκον
τοῖς νοήμασι προσπεριβαλόντες ἐξετύφωσαν τὰ πλήθη μυθικοῖς πλάσμασι
τὴν ἀλήθειαν ἐπικρύψαντες."
2,Section2Sent1,"Μωυσῆς δ’ ἑκάτερον ὑπερβάς, τὸ μὲν ὡς  ἄσκεπτον καὶ ἀταλαίπωρον καὶ ἀφιλόσοφον, τὸ δ’ ὡς κατεψευσμένον καὶ
μεστὸν γοητείας, παγκάλην καὶ σεμνοτάτην ἀρχὴν ἐποιήσατο τῶν νόμων,
μήτ’ εὐθὺς ἃ χρὴ πράττειν ἢ τοὐναντίον ὑπειπὼν μήτ’, ἐπειδὴ προτυπῶσαι
τὰς διανοίας τῶν χρησομένων τοῖς νόμοις ἀναγκαῖον ἦν, μύθους
πλασάμενος ἢ συναινέσας τοῖς ὑφ’ ἑτέρων συντεθεῖσιν."
3,Section3Sent1,"ἡ δ’ ἀρχή,  καθάπερ ἔφην, ἐστὶ θαυμασιωτάτη κοσμοποιίαν περιέχουσα, ὡς καὶ τοῦ
κόσμου τῷ νόμῳ καὶ τοῦ νόμου τῷ κόσμῳ συνᾴδοντος καὶ τοῦ νομίμου
ἀνδρὸς εὐθὺς ὄντος κοσμοπολίτου πρὸς τὸ βούλημα τῆς φύσεως τὰς
πράξεις ἀπευθύνοντος, καθ’ ἣν καὶ ὁ σύμπας κόσμος διοικεῖται."
4,Section4Sent1,τὸ μὲν οὖν κάλλος τῶν νοημάτων τῆς κοσμοποιίας οὐδεὶς οὔτε ποιητὴς οὔτε
5,Section4Sent2,λογογράφος ἀξίως ἂν ὑμνῆσαι δύναιτο·
6,Section4Sent3,"καὶ γὰρ   λόγον καὶ ἀκοὴν ὑπερβάλλει
μείζω καὶ σεμνότερα ὄντα ἢ ὡς θνητοῦ τινος ὀργάνοις ἐναρμοσθῆναι."
7,Section5Sent1,"οὐ μὴν διὰ τοῦθ’ ἡσυχαστέον, ἀλλ’ ἕνεκα τοῦ θεοφιλοῦς καὶ
ὑπὲρ δύναμιν ἐπιτολμητέον λέγειν, οἴκοθεν μὲν οὐδέν, ὀλίγα δ’ ἀντὶ
πολλῶν, ἐφ’ ἃ τὴν ἀνθρωπίνην διάνοιαν φθάνειν εἰκὸς ἔρωτι καὶ πόθῳ 
 σοφίας κατεσχημένην."
8,Section6Sent1,"ὡς γὰρ τῶν κολοσσιαίων μεγεθῶν τὰς ἐμφάσεις
καὶ ἡ βραχυτάτη σφραγὶς τυπωθεῖσα δέχεται, οὕτως τάχα που καὶ τὰ
τῆς ἀναγραφείσης ἐν τοῖς νόμοις κοσμοποιίας ὑπερβάλλοντα κάλλη καὶ
ταῖς μαρμαρυγαῖς τὰς τῶν ἐντυγχανόντων ψυχὰς ἐπισκιάζοντα βραχυτέροις
παραδηλωθήσεται χαρακτῆρσιν, ἐπειδὰν ἐκεῖνο μηνυθῇ πρότερον, ὅπερ 
οὐκ ἄξιον ἀποσιωπῆσαι."
9,Section7Sent1,"Τινὲς γὰρ τὸν κόσμον μᾶλλον ἢ τὸν κοσμοποιὸν θαυμάσαντες
τὸν μὲν ἀγένητόν τε καὶ ἀίδιον ἀπεφήναντο,"
