,ID,StringText
0,Book1Section1Sent1,"Τὰ μὲν γένη τῶν ἐν εἴδει νόμων, οἱ προσαγορευόμενοι δέκα
λόγοι, διὰ τῆς προτέρας ἠκρίβωνται συντάξεως,"
1,Book1Section1Sent2,"τὰ δ’ ἐν μέρει διατάγματα
 κατὰ τὴν τῆς γραφῆς ἀκολουθίαν νῦν ἐπισκεπτέον."
2,Book1Section1Sent3,"ἄρξομαι δ’
ἀπὸ τοῦ γελωμένου παρὰ τοῖς πολλοῖς."
3,Book1Section2Sent1,"γελᾶται δὲ ἡ τῶν γεννητικῶν περιτομή, πρᾶγμα σπουδαζόμενον οὐ μετρίως καὶ παρ’ ἑτέροις ἔθνεσι
καὶ μάλιστα τῷ Αἰγυπτιακῷ, ὃ καὶ πολυανθρωπότατον καὶ ἀρχαιότατον
καὶ φιλοσοφώτατον εἶναι δοκεῖ."
4,Book1Section3Sent1,"παρὸ καὶ προσῆκον ἦν παιδικὴν χλεύην  μεθεμένους φρονιμώτερον καὶ σεμνότερον ἀναζητῆσαι τὰς αἰτίας, ὧν
χάριν ἐκράτησε τὸ ἔθος, καὶ μὴ προεξαναστάντας καταγινώσκειν μεγάλων
 ἐθνῶν εὐχέρειαν, λογιζομένους, ὡς εἰκός, τοσαύτας   μυριάδας καθ’
ἑκάστην γενεὰν ἀποτέμνεσθαι, μετὰ χαλεπῶν ἀλγηδόνων"
5,Book1Section3Sent2,"ἀκρωτηριαζούσας τά τε ἑαυτῶν καὶ τῶν οἰκειοτάτων σώματα, πολλὰ δ’ εἶναι τὰ
προτρέποντα τὴν εἰσήγησιν τῶν παλαιῶν διατηρεῖν καὶ ἐπιτελεῖν, τὰ δ’
 ἀνωτάτω τέτταρα·"
6,Book1Section4Sent1,"ἓν μὲν χαλεπῆς νόσου καὶ δυσιάτου, ποσθένης,
ἀπαλλαγήν, ἣν ἄνθρακα καλοῦσιν, ἀπὸ τοῦ καίειν ἐντυφόμενον, ὡς οἶμαι,
ταύτης τῆς προσηγορίας τυχόντα, ὅπερ εὐκολώτερον τοῖς ἀκροποσθίας 
 ἔχουσιν ἐγγίνεται"
7,Book1Section4Sent2,·
8,Book1Section5Sent1,"δεύτερον δὲ τὴν δι’ ὅλου τοῦ σώματος καθαριότητα
πρὸς τὸ ἁρμόττον τάξει ἱερωμένῃ, παρὸ καὶ ξυρῶνται τὰ σώματα προσυπερβάλλοντες
οἱ ἐν Αἰγύπτῳ τῶν ἱερέων"
9,Book1Section5Sent2,·
10,Book1Section6Sent1,ὑποσυλλέγεται γὰρ καὶ ὑποστέλλει καὶ θριξὶ καὶ ποσθίαις ἔνια τῶν ὀφειλόντων καθαίρεσθαι·
11,Book1Section6Sent2,"τρίτον
δὲ τὴν πρὸς καρδίαν ὁμοιότητα τοῦ περιτμηθέντος μέρους·"
12,Book1Section6Sent3,"πρὸς γὰρ 
γένεσιν ἄμφω παρεσκεύασται, τὸ μὲν ἐγκάρδιον πνεῦμα νοημάτων, τὸ δὲ
γόνιμον ὄργανον ζῴων·"
13,Book1Section6Sent4,"ἐδικαίωσαν γὰρ οἱ πρῶτοι τῷ ἀφανεῖ καὶ κρείττονι,
δι’ οὗ τὰ νοητὰ συνίσταται, τὸ ἐμφανὲς καὶ ὁρατόν, ᾧ τὰ αἰσθητὰ
 γεννᾶσθαι πέφυκεν, ἐξομοιῶσαι"
14,Book1Section6Sent5,·
15,Book1Section7Sent1,"τέταρτον δὲ καὶ ἀναγκαιότατον τὴν πρὸς
πολυγονίαν παρασκευήν·"
16,Book1Section7Sent2,"λέγεται γὰρ ὡς εὐοδεῖ τὸ σπέρμα μήτε σκιδνάμενον 
μήτε περιρρέον εἰς τοὺς τῆς ποσθίας κόλπους· ὅθεν καὶ τὰ περιτεμνόμενα
τῶν ἐθνῶν πολυγονώτατα καὶ πολυανθρωπότατα εἶναι δοκεῖ."
17,Book1Section8Sent1,"Ταῦτα μὲν οὖν εἰς ἀκοὰς ἦλθε τὰς ἡμετέρας, ἀρχαιολογούμενα
παρὰ θεσπεσίοις ἀνδράσιν, οἳ τὰ Μωυσέως οὐ παρέργως διηρεύνησαν."
18,Book1Section8Sent2,ἐγὼ δὲ πρὸς τοῖς εἰρημένοις καὶ σύμβολον ἡγοῦμαι τὴν περιτομὴν δυοῖν
19,Book1Section8Sent3,εἶναι τοῖν ἀναγκαιοτάτοιν·
20,Book1Section9Sent1,"ἑνὸς μὲν ἡδονῶν ἐκτομῆς, αἳ καταγοητεύουσι διάνοιαν·"
21,Book1Section9Sent2,"ἐπειδὴ γὰρ τὰ νικητήρια φέρεται τῶν ἐν ἡδοναῖς φίλτρων ἡ
ἀνδρὸς πρὸς γυναῖκα συνουσία, τὸ ὑπηρετοῦν ταῖς τοιαύταις ὁμιλίαις
ὄργανον ἀκρωτηριάζειν ἔδοξε τοῖς νομοθέταις, αἰνιττομένοις περιτομὴν
 περιττῆς ἐκτομὴν καὶ πλεοναζούσης ἡδονῆς, οὐ μιᾶς, ἀλλὰ διὰ μιᾶς τῆς
βιαστικωτάτης καὶ τῶν ἄλλων ἁπασῶν"
22,Book1Section9Sent3,·
23,Book1Section10Sent1,"ἑτέρου δὲ τοῦ γνῶναί τινα ἑαυτὸν καὶ τὴν βαρεῖαν νόσον, οἴησιν, ψυχῆς ἀπώσασθαι·"
24,Book1Section10Sent2,"ἔνιοι γὰρ ὡς
ἀγαθοὶ ζῳοπλάσται ζῴων τὸ κάλλιστον, ἄνθρωπον, ηὔχησαν δύνασθαι
 δημιουργεῖν καὶ φυσηθέντες ὑπ’ ἀλαζονείας ἑαυτοὺς ἐξεθείωσαν,   τὸν
 ὡς ἀληθῶς αἴτιον γενέσεως ὄντα θεὸν παρακαλυψάμενοι,"
25,Book1Section10Sent3,"καίτοι γε ἐκ
τῶν συνήθων ἐπανορθώσασθαι τὴν ἀπάτην δυνάμενοι"
26,Book1Section10Sent4,·
27,Book1Section11Sent1,πολλοὶ μὲν γὰρ παρ’ αὐτοῖς εἰσιν
28,Book1Section11Sent2,"ἄνδρες ἄγονοι, πολλαὶ δὲ στεῖραι γυναῖκες, ὧν ἀτελεῖς
αἱ ὁμιλίαι καταγηρασάντων ἐν ἀπαιδίᾳ."
29,Book1Section11Sent3,"πονηρὰν οὖν δόξαν ἐκτμητέον
τῆς διανοίας καὶ τὰς ἄλλας ὅσαι μὴ φιλόθεοι."
30,Book1Section12Sent1,τούτων μὲν δὴ πέρι  τοσαῦτα·
31,Book1Section12Sent2,"τρεπτέον δ’ ἐπὶ τοὺς κατὰ μέρος ἤδη νόμους καὶ πρώτους,
ἀφ’ ὧν ἄρχεσθαι καλόν, τοὺς περὶ μοναρχίας ὁρισθέντας."
32,Book1Section13Sent1,"Οἱ περὶ μοναρχίας νόμοι.
 Τινὲς ἥλιον καὶ σελήνην καὶ τοὺς ἄλλους ἀστέρας ὑπέλαβον εἶναι θεοὺς αὐτοκράτορας, οἷς τὰς τῶν γινομένων ἁπάντων αἰτίας ἀνέθεσαν."
