,ID,StringText
0,Section1Sent1,"„Ἐγένετο Ἀβραὰμ ἐτῶν ἐνενήκοντα ἐννέα,"
1,Section1Sent2,"καὶ ὤφθη κύριος  
τῷ Ἀβραὰμ καὶ εἶπεν αὐτῷ·"
2,Section1Sent3,ἐγώ εἰμι ὁ θεός σου“
3,Section1Sent4,"(Gen. 17,1). ὁ
ἐννέα πρὸς τοῖς ἐνενήκοντα ἀριθμὸς ἑκατοντάδος γείτων ἐστίν, ᾗ τὸ αὐτομαθὲς
ἐπέλαμψε γένος, Ἰσαάκ, εὐπαθειῶν ἀρίστη, χαρά·"
4,Section1Sent5,"τῷ γὰρ ἑκατονταετεῖ
 γίνεται."
5,Section2Sent1,ἔστι δὲ καὶ Λευιτικῆς φυλῆς ἱερεῦσιν ἀπαρχὴ διδομένη·
6,Section2Sent2,"δεκάτας γὰρ λαβόντες, ἀπὸ τούτων ὡς ἂν ἀπ’ οἰκείων καρπῶν
ἑτέρας ἀπάρχονται ἑκατοστὸν λόγον περιεχούσας (Num. 18,26)."
7,Section2Sent3,"προκοπῆς
μὲν γὰρ δεκάς, ἑκατοντὰς δὲ τελειότητος σύμβολον."
8,Section2Sent4,"σπεύδει δὲ
ὁ μέσος ἀεὶ πρὸς ἀκρότητα, φύσεως εὐμοιρίᾳ χρώμενος· ᾧ φησιν ὀφθῆναι
 τὸν τῶν ὅλων κύριον."
9,Section3Sent1,"ἀλλὰ μὴ νομίσῃς τοῖς σώματος ὀφθαλμοῖς 
γίνεσθαι τὴν προσβολήν"
10,Section3Sent2,"— οἱ μὲν γὰρ τὰ αἰσθητὰ μόνα ὁρῶσι, τὰ δ’
αἰσθητὰ σύγκριτα, φθορᾶς ἀνάμεστα,"
11,Section3Sent3,"τὸ δὲ θεῖον ἀσύγκριτον, ἄφθαρτον
—, ἀλλὰ τὸ δεχόμενον τὴν θείαν φαντασίαν τὸ τῆς ψυχῆς ἐστιν ὄμμα."
12,Section4Sent1,"καὶ γὰρ ἄλλως ὅσα μὲν οἱ σώματος ὀφθαλμοὶ   θεωροῦσι, συνεργῷ φωτὶ
χρώμενοι καταλαμβάνουσιν, ὃ διαφέρει τοῦ θ’ ὁρωμένου καὶ τοῦ ὁρῶντος·"
13,Section4Sent2,"ὅσα δὲ ἡ ψυχή, αὐτὴ δι’ ἑαυτῆς ἄνευ τινὸς ἄλλου συμπράξεως· αὐτὰ"
14,Section4Sent3,γὰρ ἑαυτοῖς ἐστι φέγγος τὰ νοούμενα.
15,Section5Sent1,τὸν αὐτὸν τρόπον καὶ τὰς ἐπιστήμας διδασκόμεθα·
16,Section5Sent2,"ὁ γὰρ νοῦς τὸ ἄκλειστον καὶ ἀκοίμητον προσβαλὼν
ὄμμα τοῖς δόγμασι καὶ τοῖς θεωρήμασιν εἶδεν αὐτὰ οὐ νόθῳ φωτί,"
