,ID,StringText
0,Section1Sent1,"Τοὺς βίους τῶν κατὰ Μωυσέα σοφῶν ἀνδρῶν, οὓς ἀρχηγέτας
 τοῦ ἡμετέρου ἔθνους καὶ νόμους ἀγράφους αἱ ἱεραὶ βίβλοι
δηλοῦσιν, ἐν ταῖς προτέραις συντάξεσι μεμηνυκὼς κατὰ τὰ ἀκόλουθα
ἑξῆς τῶν ἀναγραφέντων νόμων τὰς ἰδέας ἀκριβώσω"
1,Section1Sent2,"μηδ’, εἴ τις ὑποφαίνοιτο τρόπος ἀλληγορίας, τοῦτον παρεὶς ἕνεκα τῆς πρὸς διάνοιαν
φιλομαθοῦς ἐπιστήμης, ᾗ πρὸ τῶν ἐμφανῶν ἔθος τὰ ἀφανῆ ζητεῖν."
2,Section2Sent1,"πρὸς δὲ τοὺς ἀποροῦντας, τί δή ποτε οὐκ ἐν πόλεσιν ἀλλ’ ἐν ἐρήμῳ βαθείᾳ τοὺς νόμους ἐτίθει, λεκτέον πρῶτον μέν, ὅτι αἱ πολλαὶ τῶν
 πόλεων ἀμυθήτων κακῶν εἰσι   μεσταί, καὶ τῶν πρὸς τὸ θεῖον ἀνοσιουργημάτων καὶ τῶν πρὸς ἀλλήλους ἀδικημάτων."
3,Section3Sent1,"οὐδὲν γάρ ἐστιν ὃ μὴ κεκιβδήλευται, τὰ γνήσια τῶν νόθων παρευημερούντων καὶ τἀληθῆ τῶν
 εἰκότων, ἃ φύσει μὲν κατέψευσται,"
4,Section3Sent2,"πιθανὰς δ’ ὑποβάλλει φαντασίας
πρὸς ἀπάτην."
5,Section4Sent1,"ἐν πόλεσιν οὖν καὶ ὁ πάντων ἐπιβουλότατος φύεται τῦφος, ὅν τινες τεθήπασι καὶ προσκυνοῦσι τὰς κενὰς δόξας"
6,Section4Sent2,"σεμνοποιοῦντες διὰ χρυσῶν στεφάνων καὶ ἁλουργίδων καὶ πλήθους θεραπόντων
καὶ ὀχημάτων, ἐφ’ ὧν οἱ λεγόμενοι"
7,Section4Sent3,"μακάριοι καὶ εὐδαίμονες
μετέωροι φέρονται,"
8,Section4Sent4,"τοτὲ μὲν ὀρεῖς ἢ ἵππους καταζευγνύντες τοτὲ δὲ καὶ
ἀνθρώπους, οἳ τὰ φορεῖα κατὰ τῶν αὐχένων ἀχθοφοροῦσι τὴν ψυχὴν"
9,Section5Sent1,"πρὸ τοῦ σώματος δι’ ὑπερβολὴν ὕβρεως πιεζόμενοι.  τῦφος καὶ 
πολλῶν ἄλλων κακῶν δημιουργός ἐστιν, ἀλαζονείας, ὑπεροψίας, ἀνισότητος·"
10,Section5Sent2,"αἱ δ’ εἰσὶν ἀρχαὶ ξενικῶν καὶ ἐμφυλίων πολέμων οὐδὲν μέρος,
οὐ κοινόν, οὐκ ἴδιον, οὐ κατὰ γῆν, οὐ κατὰ θάλατταν, ἡσυχάζειν
 ἐῶσαι."
11,Section5Sent3,τί δὲ δεῖ τῶν πρὸς ἀλλήλους ἁμαρτημάτων μεμνῆσθαι
12,Section5Sent4,;
13,Section6Sent1,"τύφῳ
γὰρ καὶ τὰ θεῖα ἐξωλιγώρηται, καίτοι νομιζόμενα τῆς ἀνωτάτω τυγχάνειν 
τιμῆς·"
14,Section6Sent2,"τιμὴ δὲ τίς ἂν γένοιτο, μὴ προσούσης ἀληθείας, ἣ καὶ ὄνομα
 καὶ ἔργον ἔχει τίμιον, ἐπεὶ καὶ τὸ ψεῦδος ἔμπαλιν ἄτιμον φύσει;"
15,Section7Sent1,"ἡ δ’
ὀλιγωρία τῶν θείων ἐμφανὴς τοῖς ὀξυδερκέστερον ὁρῶσι·"
16,Section7Sent2,"μυρίας γὰρ
ὅσας διὰ γραφικῆς καὶ πλαστικῆς μορφώσαντες ἰδέας ἱερὰ καὶ νεὼς
αὐταῖς προσπεριεβάλοντο καὶ βωμοὺς κατασκευάσαντες ἀγάλμασι καὶ 
ξοάνοις καὶ τοιουτοτρόποις ἀφιδρύμασι τιμὰς ἰσολυμπίους καὶ ἰσοθέους ἀπένειμαν,
 ἅπασιν ἀψύχοις."
17,Section8Sent1,"οὓς εὐθυβόλως αἱ ἱεραὶ γραφαὶ τοῖς ἐκ πόρνης
γεγονόσιν ἀπεικάζουσιν·"
18,Section8Sent2,"ὡς γὰρ οὗτοι πάντας, ὅσους ἐραστὰς ἔσχεν ἡ μήτηρ, ἐπιγράφονται πατέρας ἑνὸς ἀγνοίᾳ τοῦ φύσει, οὕτω καὶ οἱ κατὰ πόλεις"
19,Section8Sent3,"οὐκ εἰδότες τὸν ὄντα ὄντως ἀληθῆ θεὸν μυρία πλήθη ψευδωνύμων 
 ἐκτεθειώκασιν."
20,Section9Sent1,"εἶτ’ ἄλλων παρ’ ἄλλοις τιμωμένων, ἡ περὶ τοῦ ἀρίστου
κρατήσασα διχόνοια καὶ τὰς πρὸς τὰ ἄλλα πάντα διαφορὰς ἐγέννησεν"
21,Section9Sent2,.
22,Section10Sent1,εἰς ἃ πρῶτον ἀπιδὼν ἔξω πόλεων ἐβουλήθη νομοθετεῖν.
23,Section10Sent2,"ἐνενόει δὲ
κἀκεῖνο δεύτερον, ὅτι τοῦ μέλλοντος ἱεροὺς νόμους παραδέχεσθαι τὴν"
24,Section10Sent3,"ψυχὴν ἀναγκαῖόν ἐστιν ἀπορρύψασθαι καὶ ἐκκαθήρασθαι τὰς   δυσεκπλύτους
κηλῖδας, ἃς μιγάδων καὶ συγκλύδων ὄχλος ἀνθρώπων κατὰ
πόλεις προσετρίψατο."
25,Section11Sent1,"τοῦτο δὲ ἀμήχανον ἑτέρως ἢ διοικισθέντι συμβῆναι, καὶ οὐκ εὐθὺς ἀλλὰ μακρῷ χρόνῳ ὕστερον, ἕως ἂν οἱ τῶν
 ἀρχαίων παρανομημάτων ἐνσφραγισθέντες τύποι κατὰ μικρὸν ἀμαυρούμενοι
καὶ ἀπορρέοντες ἀφανισθῶσι."
26,Section12Sent1,τοῦτον τὸν τρόπον καὶ οἱ τὴν ἰατρικὴν ἀγαθοὶ σῴζουσι τοὺς κάμνοντας·
27,Section12Sent2,"οὐ γὰρ πρότερον σιτία καὶ ποτὰ
παρέχειν ἀξιοῦσι, πρὶν ἢ τὰ τῶν νόσων αἴτια ὑπεξελέσθαι·"
28,Section12Sent3,"μενόντων
γὰρ ἀνωφελεῖς αἱ τροφαί, ἀλλὰ καὶ ἐπιζήμιοι, ὗλαι γινόμεναι τοῦ πάθους"
29,Section12Sent4,.
