,ID,StringText
0,Section1Sent1,"Ὁ μὲν πρότερος λόγος ἦν ἡμῖν, ὦ Θεόδοτε, περὶ τοῦ δοῦλον
εἶναι πάντα φαῦλον, ὡς καὶ διὰ πολλῶν καὶ εἰκότων καὶ ἀληθῶν
 ἐπιστωσάμεθα·"
1,Section1Sent2,"οὑτοσὶ δ’ ἐκείνου συγγενής, ὁμοπάτριος καὶ ὁμομήτριος
ἀδελφὸς καὶ τρόπον τινὰ δίδυμος, καθ’ ὃν ἐπιδείξομεν, ὅτι πᾶς ὁ ἀστεῖος
ἐλεύθερος."
2,Section2Sent1,"τὸν μὲν οὖν τῶν Πυθαγορείων ἱερώτατον θίασον λόγος ἔχει μετὰ πολλῶν καὶ ἄλλων καλῶν καὶ τοῦτ’ ἀναδιδάσκειν, ""ταῖς λεωφόροις"
3,Section2Sent2,"μὴ βαδίζειν ὁδοῖς“, οὐχ ἵνα κρημνοβατῶμεν"
4,Section2Sent3,"— οὐ γὰρ ποσὶ κάματον
 παρήγγελλεν —, ἀλλ’ αἰνιττόμενος διὰ συμβόλου τὸ μήτε λόγοις μήτ’
ἔργοις δημώδεσι καὶ πεπατημένοις χρῆσθαι."
5,Section3Sent1,ὅσοι δὲ φιλοσοφίαν γνησίως
6,Section3Sent2,"ἠσπάσαντο, καταπειθεῖς γενόμενοι τῷ προστάγματι νόμον αὐτὸ μᾶλλον δὲ
θεσμὸν ἰσούμενον χρησμῷ ὑπετόπησαν,"
7,Section3Sent3,"δόξας δ’ ἀγελαίους ὑπερκύψαντες
ἀτραπὸν ἄλλην ἐκαινοτόμησαν ἄβατον ἰδιώταις λόγων καὶ δογμάτων, ἰδέας
 ἀνατείλαντες ὧν οὐδενὶ μὴ καθαρῷ θέμις ψαύειν."
8,Section4Sent1,"λέγω δὲ μὴ καθαρούς,
ὅσοι ἢ παιδείας εἰς ἅπαν ἄγευστοι   διετέλεσαν ἢ πλαγίως"
9,Section4Sent2,"ἀλλὰ μὴ ἐπ’
εὐθείας αὐτὴν ἐδέξαντο κάλλος τὸ σοφίας εἰς τὸ σοφιστείας αἶσχος μεταχαράξαντες."
