,ID,StringText
0,Section1Sent1,"| „Καὶ ἐκάκωσεν αὐτὴν Σάρα, καὶ ἀπέδρα ἀπὸ προσώπου  
αὐτῆς."
1,Section1Sent2,"εὗρε δὲ αὐτὴν ἄγγελος κυρίου ἐπὶ τῆς πηγῆς τοῦ ὕδατος ἐν
τῇ ἐρήμῳ, ἐπὶ τῆς πηγῆς ἐν τῇ ὁδῷ Σούρ."
2,Section1Sent3,"καὶ εἶπεν αὐτῇ ὁ ἄγγελος
κυρίου· παιδίσκη Σάρας,"
3,Section1Sent4,"πόθεν ἔρχῃ, καὶ ποῦ πορεύῃ; καὶ εἶπεν·
ἀπὸ προσώπου Σάρας τῆς κυρίας μου ἐγὼ ἀποδιδράσκω."
4,Section1Sent5,"εἶπε δὲ αὐτῇ 
ὁ ἄγγελος κυρίου·"
5,Section1Sent6,"ἀποστράφηθι πρὸς τὴν κυρίαν σου καὶ ταπεινώθητι
ὑπὸ τὰς χεῖρας αὐτῆς."
6,Section1Sent7,καὶ εἶπεν αὐτῇ ὁ ἄγγελος κυρίου·
7,Section1Sent8,"ἰδοὺ σὺ ἐν
γαστρὶ ἔχεις, καὶ τέξῃ υἱόν, καὶ καλέσεις τὸ ὄνομα αὐτοῦ Ἰσμαήλ, ὅτι
ἐπήκουσε κύριος τῇ ταπεινώσει σου."
8,Section1Sent9,"οὗτος ἔσται ἀγροῖκος ἄνθρωπος·
αἱ χεῖρες αὐτοῦ ἐπὶ πάντας καὶ αἱ χεῖρες πάντων ἐπ’ αὐτόν"
9,Section1Sent10,"(Gen. 16, 
 6—12, ομ. 10).”"
10,Section2Sent1,"εἰρηκότες ἐν τῷ προτέρῳ τὰ πρέποντα περὶ τῶν
προπαιδευμάτων καὶ περὶ κακώσεως, ἑξῆς τὸν περὶ φυγάδων ἀναγράψομεν
τόπον."
11,Section2Sent2,"μέμνηται γὰρ πολλαχοῦ τῶν ἀποδιδρασκόντων, καθάπερ
καὶ νῦν φάσκων ἐπὶ τῆς Ἄγαρ, ὅτι κακωθεῖσα „ἀπέδρα ἀπὸ προσώπου
 τῆς κυρίας“."
12,Section3Sent1,"αἰτίας οὖν ἔγωγε τρεῖς εἶναι νομίζω φυγῆς, μῖσος, φόβον, 
αἰδῶ."
13,Section3Sent2,"μίσει μὲν οὖν καὶ γυναῖκες ἄνδρας καὶ ἄνδρες γυναῖκας ἀπολείπουσι,"
14,Section3Sent3,"φόβῳ δὲ τοὺς γονεῖς παῖδες καὶ δεσπότας οἰκέται,"
15,Section3Sent4,"αἰδοῖ δὲ τοὺς
ἑταίρους, ὁπότε μὴ καθ’ ἡδονήν τι πράξειαν αὐτοῖς, οἱ φίλοι·"
16,Section3Sent5,ἤδη δὲ
