,ID,StringText
0,Book1Section1Sent1,"""Καὶ συνετελέσθησαν ὁ οὐρανὸς καὶ ἡ γῆ καὶ πᾶς ὁ κόσμος
αὐτῶν"" (Gen. 2,1). νοῦ καὶ αἰσθήσεως γένεσιν εἰπὼν πάλαι,"
1,Book1Section1Sent2,"νῦν
δὴ ἀμφοτέρων τελείωσιν διασυνίστησιν."
2,Book1Section1Sent3,"οὔτε δὲ νοῦν τὸν ἄτομον οὔτε
αἴσθησιν τὴν ἐν μέρει πέρας εἰληφέναι φησίν, ἀλλ’ ἰδέας, τὴν μὲν νοῦ,
 τὴν δὲ αἰσθήσεως·"
3,Book1Section1Sent4,"συμβολικῶς μὲν γὰρ τὸν νοῦν οὐρανόν, ἐπειδὴ αἱ νοηταὶ
φύσεις ἐν οὐρανῷ,"
4,Book1Section1Sent5,"τὴν δὲ αἴσθησιν καλεῖ γῆν, ὅτι σύστασιν σωματοειδῆ
καὶ γεωδεστέραν ἔλαχεν αἴσθησις·"
5,Book1Section1Sent6,"κόσμος δὲ νοῦ μὲν τὰ ἀσώματα
καὶ νοητὰ πάντα,"
6,Book1Section1Sent7,"αἰσθήσεως δὲ τὰ ἐνσώματα καὶ ὅσα συνόλως
αἰσθητά."
7,Book1Section2Sent1,"""Καὶ συνετέλεσεν ὁ θεὸς τῇ ἡμέρᾳ τῇ ἕκτῃ τὰ   ἔργα αὐτοῦ  ἃ ἐποίησεν"""
8,Book1Section2Sent2,"(Gen. 2, 2). εὔηθες πάνυ τὸ οἴεσθαι ἓξ ἡμέραις ἢ καθόλου
χρόνῳ γεγονέναι τὸν κόσμον· διὰ τί; ὅτι πᾶς χρόνος ἡμερῶν καὶ
νυκτῶν ἐστι σύστημα,"
9,Book1Section2Sent3,"ταῦτα δὲ ἡλίου κίνησις ὑπὲρ γῆν καὶ ὑπὸ γῆν
ἰόντος ἐξ ἀνάγκης ἀποτελεῖ·"
10,Book1Section2Sent4,"ἥλιος δὲ μέρος οὐρανοῦ γέγονεν,"
11,Book1Section2Sent5,ὥστε
12,Book1Section2Sent6,χρόνον ἀνομολογεῖσθαι νεώτερον κόσμου.
13,Book1Section2Sent7,"λέγοιτ’ ἂν οὖν ὀρθῶς, ὅτι οὐκ
ἐν χρόνῳ γέγονε κόσμος, ἀλλὰ διὰ κόσμου συνέστη χρόνος·"
14,Book1Section2Sent8,"ἡ γὰρ οὐρανοῦ
 κίνησις χρόνου φύσιν ἔδειξεν."
15,Book1Section3Sent1,"ὅταν οὖν λέγῃ ""συνετέλεσεν ἕκτῃ
ἡμέρᾳ τὰ ἔργα"", νοητέον ὅτι οὐ πλῆθος ἡμερῶν παραλαμβάνει,"
16,Book1Section3Sent2,"τέλειον
δὲ ἀριθμὸν τὸν ἕξ, ἐπειδὴ πρῶτος ἴσος ἐστὶ τοῖς ἑαυτοῦ μέρεσιν, ἡμίσει καὶ 
τρίτῳ καὶ ἕκτῳ, καὶ ἀπὸ ἑτερομήκους συνίσταται τοῦ δὶς τρία·"
17,Book1Section3Sent3,"δυὰς
μέντοι καὶ τριὰς ἐκβέβηκε τὴν κατὰ τὸ ἓν ἀσωματότητα, ὅτι ἡ μὲν
ὕλης ἐστὶν εἰκών, διαιρουμένη καὶ τεμνομένη καθάπερ ἐκείνη,"
18,Book1Section3Sent4,"τριὰς δὲ
 στερεοῦ σώματος, ὅτιπερ τριχῆ τὸ στερεὸν διαιρετόν."
19,Book1Section4Sent1,"οὐ μὴν ἀλλὰ καὶ
συγγενής ἐστι ταῖς τῶν ὀργανικῶν ζῴων κινήσεσιν·"
20,Book1Section4Sent2,"ἑξαχῆ γὰρ τὸ ὀργανικὸν 
σῶμα πέφυκε κινεῖσθαι, πρόσω καὶ κατόπιν, ἄνω καὶ κάτω, ἐπὶ
δεξιὰ καὶ εὐώνυμα."
21,Book1Section4Sent3,"βούλεται οὖν τά τε θνητὰ γένη καὶ πάλιν αὖ τὰ
ἄφθαρτα κατὰ τοὺς οἰκείους ἐπιδεῖξαι συστάντα ἀριθμούς, τὰ μὲν θνητὰ
ὡς ἔφην παραμετρῶν ἑξάδι, τὰ δὲ μακάρια καὶ εὐδαίμονα ἑβδομάδι."
22,Book1Section5Sent1,"πρῶτον οὖν ἑβδόμῃ ἡμέρᾳ καταπαύσας τὴν τῶν θνητῶν σύστασιν ἄρχεται 
ἑτέρων θειοτέρων διατυπώσεως·"
23,Book1Section5Sent2,"παύεται γὰρ οὐδέποτε ποιῶν ὁ
θεός, ἀλλ’ ὥσπερ ἴδιον τὸ καίειν πυρὸς καὶ χιόνος τὸ ψύχειν, οὕτως
καὶ θεοῦ τὸ ποιεῖν· καὶ πολύ γε μᾶλλον, ὅσῳ καὶ τοῖς ἄλλοις ἅπασιν
 ἀρχὴ τοῦ δρᾶν ἐστιν."
24,Book1Section6Sent1,"εὖ μέντοι καὶ τὸ φάναι „κατέπαυσεν“, οὐχὶ
""ἐπαύσατο""·"
25,Book1Section6Sent2,"παύει μὲν γὰρ τὰ δοκοῦντα ποιεῖν οὐκ ἐνεργοῦντα,"
26,Book1Section6Sent3,"οὐ παύεται 
δὲ ποιῶν αὐτός."
27,Book1Section6Sent4,"διὸ καὶ ἐπιφέρει ""κατέπαυσεν ὧν ἤρξατο""·"
