,ID,StringText
0,Section1Sent1,„Καὶ προσέθηκε τεκεῖν τὸν ἀδελφὸν αὐτοῦ τὸν Ἄβελ“
1,Section1Sent2,"(Gen. 4,2). ἡ τινὸς πρόσθεσις"
2,Section1Sent3,"ἀφαίρεσίς ἐστιν ἑτέρου, ὡς ἀριθμητικῆς
μορίων, καὶ ψυχῆς λογισμῶν. εἰ δὴ τὸν Ἄβελ προστίθεσθαι φατέον,
τὸν Κάιν ἀφαιρεῖσθαι νομιστέον."
3,Section1Sent4,"ἵνα δὲ μὴ τὸ Τῶν ὀνομάτων ἀσύνηθες
ἐπισκοτῇ πολλοῖς, τὴν ἐμφαινομένην φιλοσοφίαν ἀκριβοῦν ὡς ἂν οἷόν τε 
 ᾖ πειρασόμεθα."
4,Section2Sent1,"δύο τοίνυν δόξας εἶναι συμβέβηκεν ἐναντίας καὶ μαχομένας
ἀλλήλαις, τὴν μὲν τῷ νῷ πάντα ἐπιγράφουσαν ὡς ἡγεμόνι τῶν"
5,Section2Sent2,"ἐν τῷ λογίζεσθαι ἢ αἰσθάνεσθαι ἢ κινεῖσθαι ἢ ἴσχεσθαι,"
6,Section2Sent3,"τὴν δὲ τῷ
θεῷ ἑπομένην ὡς αὐτοῦ δημιουργίαν οὖσαν· τῆς μὲν προτέρας ἐκτύπωσίς
ἐστιν ὁ Κάιν καλούμενος κτῆσις παρὰ τὸ πάντα κεκτῆσθαι δοκεῖν,"
7,Section2Sent4,"τῆς
 δὲ ἑτέρας ὁ Ἄβελ,"
8,Section3Sent1,ἑρμηνεύεται γὰρ ἀναφέρων ἐπὶ θεόν.
9,Section3Sent2,ἀμφοτέρας  μὲν οὖν τὰς δόξας ὠδίνει μία ψυχή·
10,Section3Sent3,"ἀνάγκη δὲ αὐτάς, ὅταν ἀποκυηθῶσι,
διακριθῆναι·"
11,Section3Sent4,συνοικεῖν γὰρ πολεμίους ἄχρι παντὸς ἀμήχανον.
12,Section3Sent5,"ἕως μὲν οὖν οὐκ ἔτεκεν ἡ ψυχὴ τὸ φιλόθεον δόγμα τὸν Ἄβελ, διῃτᾶτο
τὸ φίλαυτον ὁ Κάιν ἐν αὐτῇ·"
13,Section3Sent6,"ὁπότε δὲ τὴν πρὸς τὸ αἴτιον ὁμολογίαν
ἐγέννησε, τὴν πρὸς τὸν δοκησίσοφον νοῦν ἐξέλιπε."
14,Section4Sent1,"δηλώσει δὲ  ἐναργέστερον ταῦτα καὶ τὸ τῇ ὑπομονῇ χρησμῳδηθὲν Ῥεβέκκᾳ (Gen.
25, 21 ss.)."
15,Section4Sent2,"τὰς γὰρ μαχομένας δύο φύσεις ἀγαθοῦ καὶ κακοῦ συλλαβοῦσα
καὶ ἑκατέραν ἄκρως φαντασιωθεῖσα κατὰ τὴν τῆς φρονήσεως ἐπικέλευσιν,
ἀνασκιρτώσας αὐτὰς ἰδοῦσα καί τινα τοῦ μέλλοντος πολέμου
δι’ ἀκροβολισμῶν προάγωνα ποιουμένας, ἱκετεύει τὸν θεόν,"
16,Section4Sent3,"τί τέ ἐστι
 τὸ πάθος αὐτῇ παραστῆσαι καὶ τίς ἂν ἴασις αὐτοῦ γένοιτο·"
17,Section4Sent4,"ὁ δὲ πυνθανομένῃ
φησί· „δύο ἔθνη ἐν τῇ γαστρί σού ἐστι“ — τὸ μὲν πάθος τοῦτο,"
18,Section4Sent5,"ἀγαθοῦ καὶ κακοῦ γένεσις —, ἀλλὰ „καὶ δύο λαοὶ ἐκ τῆς κοιλίας σου
διασταλήσονται“ — ἡ ἴασις ἥδε, διασταλῆναι καὶ χωρισθῆναι ταῦτα ἀπ’
 ἀλλήλων καὶ μηκέτι τὸν αὐτὸν χῶρον οἰκῆσαι."
19,Section5Sent1,"προσθεὶς οὖν ὁ θεὸς
τῇ ψυχῇ καλὸν δόγμα τὸν Ἄβελ ἀφεῖλεν αὐτῆς δόξαν ἄτοπον τὸν Κάιν."
20,Section5Sent2,καὶ γὰρ Ἀβραὰμ ἐκλιπὼν τὰ θνητὰ „προστίθεται τῷ θεοῦ λαῷ“
21,Section5Sent3,"(Gen. 
25,8), καρπούμενος ἀφθαρσίαν, ἴσος ἀγγέλοις γεγονώς·"
22,Section5Sent4,"ἄγγελοι γὰρ
στρατός εἰσι θεοῦ, ἀσώματοι καὶ εὐδαίμονες ψυχαί· ὅ τε ἀσκητὴς τὸν
αὐτὸν τρόπον Ἰακὼβ λέγεται προστίθεσθαι τῷ βελτίονι (Gen. 49, 33),
 ὅτε ἐξέλιπε τὸ χεῖρον."
23,Section6Sent1,"ὁ δὲ αὐτομαθοῦς ἐπιστήμης ἀξιωθεὶς Ἰσαὰκ
ἐκλείπει μὲν καὶ αὐτὸς ὅσον σωματοειδὲς αὐτοῦ τῇ ψυχῇ συνύφαντο,"
24,Section6Sent2,"προστίθεται δὲ καὶ προσκληροῦται οὐκέθ’ ὡς οἱ πρότεροι λαῷ, „γένει“
δέ, καθάπερ φησὶ Μωυσῆς (Gen. 35, 29)·"
25,Section6Sent3,"γένος μὲν γὰρ ἓν τὸ ἀνωτάτω,
 λαὸς δὲ ὄνομα πλειόνων"
26,Section6Sent4,·
27,Section7Sent1,"ὅσοι μὲν οὖν μαθήσει καὶ διδασκαλίᾳ
προκόψαντες ἐτελειώθησαν, προσκληροῦνται πλείοσιν·"
28,Section7Sent2,"οὐ γὰρ ὀλίγος ἐστὶν
ἀριθμὸς τῶν ἐξ ἀκοῆς καὶ ὑφηγήσεως μανθανόντων, οὓς λαὸν ὠνόμασεν·"
29,Section7Sent3,"οἱ δὲ ἀνθρώπων μὲν ὑφηγήσεις ἀπολελοιπότες,"
30,Section7Sent4,"μαθηταὶ δὲ εὐφυεῖς
θεοῦ γεγονότες, τὴν ἄπονον ἐπιστήμην ἀνειληφότες, εἰς τὸ ἄφθαρτον
 καὶ τελεώτατον γένος μετανίστανται κλῆρον ἀμείνω τῶν   προτέρων
ἐνδεδεγμένοι, ὧν ὁ Ἰσαὰκ θιασώτης ἀνωμολόγηται."
