,ID,StringText
0,Section1Sent1,"Τὰ μὲν τοῖς ἄλλοις φιλοσόφοις εἰρημένα περὶ μέθης, ὡς οἷόν 
τε ἦν, ἐν τῇ πρὸ ταύτης ὑπεμνήσαμεν βίβλῳ,"
1,Section1Sent2,"νυνὶ δὲ ἐπισκεψώμεθα
 τίνα τῷ πάντα μεγάλῳ καὶ σοφῷ νομοθέτῃ περὶ αὐτῆς δοκεῖ."
2,Section2Sent1,"πολλαχοῦ
γὰρ τῆς νομοθεσίας οἴνου καὶ τοῦ γεννῶντος φυτοῦ τὸν οἶνον ἀμπέλου
διαμέμνηται· καὶ τοῖς μὲν ἐμπίνειν ἐπιτρέπει,"
3,Section2Sent2,"τοῖς δ’ οὐκ ἐφίησι, 
καὶ τοῖς αὐτοῖς ἔστιν ὅτε προστάττει τἀναντία, οἴνῳ χρῆσθαί τε καὶ μή."
4,Section2Sent3,οὗτοι μὲν οὖν εἰσιν οἱ τὴν μεγάλην εὐχὴν εὐξάμενοι
5,Section2Sent4,"(Num. 6, 2 sqq.),
οἷς δὲ ἀκράτῳ χρῆσθαι"
6,Section2Sent5,"ἀπείρηται οἱ λειτουργοῦντες ἱερεῖς (Lev. 10, 9),"
7,Section2Sent6,"οἱ δὲ προσφερόμενοι τὸν οἶνον μυρίοι τῶν ἐπ’ ἀρετῇ μάλιστα καὶ παρ’
 αὐτῷ τεθαυμασμένων."
8,Section3Sent1,"πρὶν δὲ περὶ τούτων ἄρξασθαι λέγειν, τὰ συντείνοντα 
πρὸς τὰς κατασκευὰς αὐτῶν ἀκριβωτέον."
9,Section3Sent2,ἔστι δ’ ὥς γ’ οἶμαι
10,Section4Sent1,"τάδε·  σύμβολον τὸν ἄκρατον Μωυσῆς οὐχ ἑνὸς ἀλλὰ πλειόνων
εἶναι νομίζει, τοῦ ληρεῖν καὶ παραπαίειν, ἀναισθησίας παντελοῦς, ἀπληστίας ἀκορέστου καὶ δυσαρέστου ἐπιθυμίας καὶ εὐφροσύνης τῆς τἄλλα
περιεχούσης καὶ πᾶσι τοῖς εἰρημένοις ἐμφαινομένης γυμνότητος, ᾗ τὸν 
Νῶε   μεθυσθέντα φησὶ χρήσασθαι."
11,Section4Sent2,"τὸν μὲν οὖν οἶνον λέγεται ταῦτα
 ἐργάζεσθαι."
12,Section4Sent3,μυρίοι δὲ καὶ τῶν οὐ προσαψαμένων ἀκράτου νήφειν ὑπολαμβάνοντες τοῖς ὁμοίοις ἁλίσκονται
13,Section4Sent4,·
14,Section5Sent1,καὶ ἔστιν ἰδεῖν τοὺς μὲν αὐτῶν
