,ID,StringText
0,Section1Sent1,"„Καὶ δὴ ἐγένετο, ἡνίκα ἤρξαντο οἱ ἄνθρωποι πολλοὶ γίνεσθαι 
ἐπὶ τῆς γῆς, καὶ θυγατέρες ἐγεννήθησαν αὐτοῖς“ (Gen. 6,1). ἄξιον οἶμαι
διαπορῆσαι,"
1,Section1Sent2,"διὰ τί μετὰ τὴν Νῶε καὶ τῶν υἱῶν αὐτοῦ γένεσιν εἰς
πολυανθρωπίαν ἐπιδίδωσιν ἡμῶν τὸ γένος. ἀλλ’ ἴσως οὐ χαλεπὸν
ἀποδοῦναι τὴν αἰτίαν·"
2,Section1Sent3,"ἀεὶ γὰρ ἐπειδὰν τὸ σπάνιον φανῇ, πάμπολυ τὸ 
 ἐναντίον εὑρίσκεται."
3,Section2Sent1,"ἑνὸς οὖν εὐφυΐα τὴν περὶ μυρίους διαδείκνυσιν
ἀφυΐαν, καὶ τὰ τεχνικὰ μέντοι καὶ ἐπιστημονικὰ καὶ ἀγαθὰ καὶ καλὰ
ὄντα ὀλίγα τὴν τῶν ἀτέχνων καὶ ἀνεπιστημόνων καὶ ἀδίκων καὶ συνόλως
 φαύλων ἄπειρον ὅσην πληθὺν ἐπεσκιασμένην ἀποφαίνει."
4,Section3Sent1,"οὐχ ὁρᾷς ὅτι
καὶ ἐν τῷ παντὶ ἥλιος εἷς ὢν τὸ μυρίον καὶ βαθὺ σκότος κατὰ γῆν καὶ 
κατὰ θάλατταν κεχυμένον ἐπιλάμψας ἀνασκίδνησιν;"
5,Section3Sent2,"εἰκότως οὖν καὶ ἡ
τοῦ δικαίου Νῶε γένεσις καὶ τῶν υἱῶν αὐτοῦ τοὺς ἀδίκους πολλοὺς
διασυνίστησι·"
6,Section3Sent3,τῷ γὰρ ἐναντίῳ τὰ ἐναντία πέφυκέ πως μάλιστα γνωρίζεσθαι
7,Section3Sent4,.
8,Section4Sent1,"ἄδικος δὲ οὐδεὶς ἄρρενα γενεὰν ἐν ψυχῇ σπείρει τὸ παράπαν, ἀλλὰ
θηλυγονοῦσιν ἐκ φύσεως ἄνανδροι καὶ κατεαγότες καὶ θηλυδρίαι τὰ 
φρονήματα, δένδρον οὐδὲν ἀρετῆς, οὗ καλοὺς καὶ γενναίους ἐξ ἀνάγκης
ἔδει τοὺς καρποὺς γενέσθαι,"
9,Section4Sent2,"πάντα δὲ κακίας καὶ παθῶν, ὧν γυναικώδεις"
10,Section4Sent3,"αἱ βλάσται, φυτεύσαντες"
11,Section4Sent4,·
12,Section5Sent1,"οὗ χάριν θυγατέρας οἱ ἄνθρωποι οὗτοι γεννῆσαι λέγονται,"
13,Section5Sent2,υἱὸν δὲ οὐδεὶς αὐτῶν.
14,Section5Sent3,"ἐπεὶ γὰρ ὁ δίκαιος ἀρρενογονεῖ Νῶε
τέλειον καὶ ὀρθὸν λόγον καὶ ἄρρενα ὄντως μετιών, θηλυτόκος ἡ κατὰ
 τοὺς πολλοὺς ἀδικία πάντως   ἀναφαίνεται·"
15,Section5Sent4,"ἀμήχανον γὰρ τὰ αὐτὰ πρὸς
 τῶν ἐναντίων, ἀλλὰ μὴ τὰ ἐναντία πάλιν γενέσθαι."
16,Section6Sent1,"„Ἰδόντες δὲ οἱ ἄγγελοι τοῦ θεοῦ τὰς θυγατέρας τῶν ἀνθρώπων, ὅτι καλαί εἰσιν, ἔλαβον ἑαυτοῖς γυναῖκας ἀπὸ πασῶν, ὧν ἐξελέξαντο“
(Gen. 6,2). οὓς ἄλλοι φιλόσοφοι δαίμονας, ἀγγέλους Μωυσῆς εἴωθεν
ὀνομάζειν·"
17,Section6Sent2,ψυχαὶ δ’ εἰσὶ κατὰ τὸν ἀέρα πετόμεναι.
18,Section7Sent1,καὶ μηδεὶς ὑπολάβῃ  μῦθον εἶναι τὸ εἰρημένον·
19,Section7Sent2,"ἀνάγκη γὰρ ὅλον δι’ ὅλων τὸν κόσμον
ἐψυχῶσθαι, τῶν πρώτων καὶ στοιχειωδῶν μερῶν ἑκάστου τὰ οἰκεῖα καὶ
πρόσφορα ζῷα περιέχοντος, γῆς μὲν τὰ χερσαῖα, θαλάττης δὲ καὶ
ποταμῶν τὰ ἔνυδρα, πυρὸς δὲ τὰ πυρίγονα"
20,Section7Sent3,"— λόγος δὲ ἔχει ταῦτα κατὰ
Μακεδονίαν μάλιστα γίνεσθαι"
21,Section7Sent4,"—, οὐρανοῦ δὲ τοὺς ἀστέρας."
22,Section8Sent1,"καὶ γὰρ  οὗτοι ψυχαὶ ὅλαι δι’ ὅλων ἀκήρατοί τε καὶ θεῖαι, παρὸ καὶ κύκλῳ
κινοῦνται τὴν συγγενεστάτην νῷ κίνησιν·"
23,Section8Sent2,"νοῦς γὰρ ἕκαστος αὐτῶν
ἀκραιφνέστατος."
24,Section8Sent3,ἔστιν οὖν ἀναγκαῖον καὶ τὸν ἀέρα ζῴων πεπληρῶσθαι·
25,Section8Sent4,"ταῦτα δὲ ἡμῖν ἐστιν ἀόρατα, ὅτιπερ καὶ αὐτὸς οὐχ ὁρατὸς αἰσθήσει."
26,Section9Sent1,"ἀλλ’ οὐ παρόσον ἀδύνατος ἡ ὄψις ψυχῶν φαντασιωθῆναι τύπους,"
27,Section9Sent2,"διὰ  τοῦτ’ οὔκ εἰσιν ἐν ἀέρι ψυχαί,"
28,Section9Sent3,"καταλαμβάνεσθαι δ’ αὐτὰς ἀναγκαῖον
ὑπὸ νοῦ, ἵνα πρὸς τῶν ὁμοίων τὸ ὅμοιον θεωρῆται. ἐπεὶ καὶ τί φήσομεν"
29,Section9Sent4,;
30,Section10Sent1,πάνθ’ ὅσα χερσαῖα καὶ ἔνυδρα οὐκ ἀέρι καὶ πνεύματι ζῇ;
31,Section10Sent2,"τί δέ; οὐκ ἀέρος κακωθέντος τὰ λοιμικὰ συνίστασθαι παθήματα φιλεῖ, ὡς ἂν αἰτίου
τῆς ψυχώσεως ἑκάστοις;"
32,Section10Sent3,τί δέ; ὁπότε ἀπήμων
33,Section10Sent4,"καὶ ἀβλαβὴς εἴη, ὁποῖον
 ἐν ταῖς βορείοις μάλιστα αὔραις εἴωθε γίνεσθαι, οὐ καθαρωτέρου
σπῶντα τοῦ πνεύματος πρὸς πλείονα καὶ κραταιοτέραν διαμονὴν ἐπιδίδωσιν"
34,Section10Sent5,;
35,Section11Sent1,"ἆρ’ οὖν εἰκὸς δι’ οὗ τὰ ἄλλα, ἔνυδρά τε καὶ χερσαῖα, ἐψύχωται, ἔρημον εἶναι ἢ ψυχῶν ἀμοιρεῖν;"
36,Section11Sent2,"τοὐναντίον μὲν οὖν, εἰ καὶ τὰ ἄλλα"
