,ID,StringText
0,Section1Sent1,"„Καὶ ἤρξατο Νῶε ἄνθρωπος γεωργὸς γῆς εἶναι, καὶ ἐφύτευσεν
 ἀμπελῶνα, καὶ ἔπιε   τοῦ οἴνου, καὶ ἐμεθύσθη ἐν τῷ οἴκῳ αὐτοῦ“"
1,Section1Sent2,"(Gen. 9,20.21). οἱ μὲν πολλοὶ τῶν ἀνθρώπων τὰς φύσεις τῶν πραγμάτων
οὐκ εἰδότες καὶ περὶ τὴν τῶν ὀνομάτων θέσιν ἐξ ἀνάγκης
 ἁμαρτάνουσι·"
2,Section1Sent3,"τοῖς μὲν γὰρ ὥσπερ ἐξ ἀνατομῆς περινοηθεῖσι κύριαι
προσρήσεις ἕπονται,"
3,Section1Sent4,τοῖς δ’ ὑποσυγκεχυμένοις οὐ σφόδρα ἠκριβωμέναι.
4,Section2Sent1,Μωυσῆς δὲ κατὰ πολλὴν περιουσίαν τῆς ἐν τοῖς πράγμασιν ἐπιστήμης ὀνόμασιν εὐθυβολωτάτοις καὶ ἐμφαντικωτάτοις εἴωθε χρῆσθαι.
5,Section2Sent2,"πολλαχοῦ
μὲν οὖν τῆς νομοθεσίας τὴν ὑπόσχεσιν ἐπαληθεύουσαν εὑρήσομεν,"
6,Section2Sent3,"οὐχ
 ἥκιστα δὲ κἀν τῷ προτεθέντι κεφαλαίῳ, καθ’ ὃ γεωργὸς ὁ δίκαιος
Νῶε εἰσάγεται."
7,Section3Sent1,"τίνι γὰρ τῶν προχειροτέρων οὐκ ἂν δόξειε τὰ αὐτὰ εἶναι γεωργία τε καὶ γῆς ἐργασία, καίτοι πρὸς ἀλήθειαν οὐ μόνον οὐκ ὄντα
τὰ αὐτά, ἀλλὰ καὶ λίαν ἀπηρτημένα, ὡς ἀντιστατεῖν καὶ διαμάχεσθαι"
8,Section3Sent2,;
9,Section4Sent1,"δύναται μὲν γάρ τις καὶ ἄνευ ἐπιστήμης περὶ τὴν γῆς ἐπιμέλειαν  πονεῖσθαι,"
10,Section4Sent2,"γεωργὸς δὲ τὸ μὴ ἰδιώτης ἀλλ’ ἔμπειρος εἶναι καὶ τῷ ὀνόματι
πεπίστωται, ὅπερ ἐκ τῆς γεωργικῆς τέχνης, ἧς φερώνυμός ἐστιν"
11,Section4Sent3,","
12,Section4Sent4,εὕρηται.
13,Section5Sent1,"πρὸς δὲ τούτῳ κἀκεῖνο λογιστέον, ὅτι ὁ μὲν γῆς   ἐργάτης
πρὸς ἓν τέλος, τὸν μισθόν, ἀφορῶν"
14,Section5Sent2,"— ἔμμισθος γὰρ ὡς ἐπίπαν οὗτος
— οὐδεμίαν ἔχει φροντίδα τοῦ καλῶς ἐργάσασθαι,"
15,Section5Sent3,"ὁ μέντοι γεωργὸς
πολλὰ ἂν ἐθελήσαι καὶ τῶν ἰδίων εἰσφέρειν καὶ προσαναλίσκειν οἴκοθέν
τι ὑπὲρ τοῦ καὶ τὸ χωρίον ὀνῆσαι καὶ πρὸς μηδενὸς τῶν ἰδόντων 
μεμφθῆναι·"
16,Section5Sent4,"βούλεται γὰρ οὐχ ἑτέρωθέν ποθεν, ἀλλ’ ἐκ τῶν γεωργηθέντων
 εὐτοκίᾳ χρωμένων ἀνὰ πᾶν ἔτος τοὺς καρποὺς ἀναλαμβάνειν."
17,Section6Sent1,"οὗτος τὰ
μὲν ἄγρια τῶν δένδρων ἡμεροῦν, τὰ δ’ ἥμερα ἐπιμελείαις συναύξειν, τὰ
δ’ ὑπὸ πλεοναζούσης τροφῆς κεχυμένα τομαῖς στέλλειν, τὰ δ’ ἐσταλμένα
καὶ πεπιλημένα ἐπιφύσεων ἐκτάσεσι μηκύνειν,"
18,Section6Sent2,"καὶ ὅσα μὲν εὐγενῆ 
πολυκληματοῦντα κατὰ γῆς τείνειν ἐν οὐ πάνυ βαθείαις τάφροις,"
19,Section6Sent3,"ὅσα
δὲ μὴ εὔκαρπα ἑτέρων εἰς τὸν πρὸς ταῖς ῥίζαις κορμὸν ἐνθέσει καὶ
συμφυεστάτῃ ἑνώσει βελτιοῦν ἐθελήσει"
20,Section6Sent4,"— καὶ γὰρ ἐπ’ ἀνθρώπων
τυγχάνει ταὐτὸν, ὡς τοὺς θετοὺς παῖδας γένεσιν ἀλλοτρίοις διὰ τὰς
 σφετέρας οἰκειουμένους ἀρετὰς παγίως ἐναρμόζεσθαι —·"
21,Section7Sent1,"μυρία τοίνυν καὶ 
αὐτόπρεμνα ῥίζαις αὐταῖς ἀνασπάσας κατέβαλε τὰς εἰς εὐκαρπίαν ἐκ
φύσεις ἐστειρωμένα καὶ τοῖς φέρουσι μεγάλην ζημίαν ἐκ τοῦ παραπεφυτεῦσθαι
πλησίον ἐνεγκόντα."
22,Section7Sent2,"τοιαύτη μέν τίς ἐστιν ἡ περὶ τὰ βλαστάνοντα
ἐκ γῆς φυτὰ τέχνη,"
23,Section7Sent3,τὴν δὲ ψυχῆς γεωργικὴν ἐν μέρει πάλιν ἐπισκεψώμεθα.
24,Section8Sent1,"Πρῶτον μὲν τοίνυν σπείρειν ἢ φυτεύειν ἄγονον οὐδὲν ἐπιτηδεύει,"
25,Section8Sent2,"πάντα δ’ ἥμερα καὶ καρποτόκα φόρους ἐτησίους οἴσοντα τῷ ἡγεμόνι
ἀνθρώπῳ·"
26,Section8Sent3,"τοῦτον γὰρ ἄρχοντα ἡ φύσις δένδρων τε καὶ ζῴων τῶν
 ἄλλων ὅσα θνητὰ ἅπαξ ἁπάντων ἀνέδειξεν."
27,Section9Sent1,"ἄνθρωπος δὲ ὁ ἐν ἑκάστῳ
ἡμῶν τίς ἂν εἴη πλὴν ὁ νοῦς, ὃς τὰς ἀπὸ τῶν σπαρέντων καὶ 
φυτευθέντων ὠφελείας εἴωθε καρποῦσθαι;"
28,Section9Sent2,ἐπεὶ δὲ νηπίοις μέν ἐστι
29,Section9Sent3,"γάλα τροφή,"
30,Section9Sent4,"τελείοις δὲ τὰ ἐκ πυρῶν πέμματα, καὶ ψυχῆς γαλακτώδεις
μὲν ἂν εἶεν τροφαὶ κατὰ τὴν παιδικὴν ἡλικίαν τὰ τῆς ἐγκυκλίου
μουσικῆς προπαιδεύματα,"
31,Section9Sent5,"τέλειαι δὲ καὶ ἀνδράσιν ἐμπρεπεῖς αἱ διὰ
φρονήσεως καὶ σωφροσύνης καὶ ἁπάσης ἀρετῆς ὑφηγήσεις·"
32,Section9Sent6,"ταῦτα γὰρ
 σπαρέντα καὶ φυτευθέντα ἐν διανοίᾳ καρποὺς ὠφελιμωτάτους οἴσει, καλὰς
καὶ ἐπαινετὰς πράξεις."
33,Section10Sent1,"διὰ ταύτης τῆς γεωργικῆς καὶ ὅσα παθῶν ἢ κακιῶν δένδρα ἀναβλαστόντα εἰς ὕψος ἐξήρθη φθοροποιοὺς φέροντα
 καρπούς, ὑποτεμνόμενα καθαίρεται,   ὡς μηδὲ βραχύ τι λείψανον ἐαθῆναι,
ἀφ’ οὗ νέαι βλάσται πάλιν ἁμαρτημάτων ἀναδραμοῦνται."
