,ID,StringText
0,Section1Sent1,"Ἄχρι τίνος ἡμεῖς οἱ γέροντες ἔτι παῖδές ἐσμεν, τὰ μὲν σώματα
 χρόνου μήκει πολιοί,"
1,Section1Sent2,"τὰς δὲ ψυχὰς ὑπ’ ἀναισθησίας κομιδῇ νήπιοι,
νομίζοντες τὸ μὲν ἀσταθμητότατον, τὴν τύχην, ἀκλινέστατον,"
2,Section1Sent3,"τὸ δὲ
παγιώτατον, τὴν φύσιν, ἀβεβαιότατον;"
3,Section1Sent4,"ὑπαλλαττόμεθα γὰρ καθάπερ ἐν
ταῖς πεττείαις τὰς πράξεις μετατιθέντες, οἰόμενοι τὰ μὲν τυχηρὰ μονιμώτερα
εἶναι τῶν φύσει, τὰ δὲ κατὰ φύσιν ἀβεβαιότερα τῶν τυχηρῶν."
4,Section2Sent1,"αἴτιον δὲ τὸ τὰ παρόντα βραβεύειν ἀπροοράτως τῶν μελλόντων ἔχοντας, αἰσθήσει πεπλανημένῃ χρωμένους πρὸ διανοίας ἀπλανοῦς·"
5,Section2Sent2,"ὀφθαλμοῖς
μὲν γὰρ τὰ ἐν φανερῷ καὶ ἐν χερσὶ καταλαμβάνεται,"
6,Section2Sent3,"λογισμὸς δὲ φθάνει καὶ πρὸς τὰ  ἀόρατα καὶ μέλλοντα, οὗ τὴν ὄψιν ὀξυωπεστέραν οὖσαν
τῆς δι’ ὀμμάτων σώματος ἀμαυροῦμεν, οἱ μὲν ἀκράτῳ καὶ πλησμοναῖς
 ὑποσυγχέοντες, οἱ δὲ τῷ μεγίστῳ τῶν κακῶν, ἀμαθίᾳ."
7,Section3Sent1,πλὴν ὁ παρὼν καιρὸς καὶ αἱ κατ’ αὐτὸν κριθεῖσαι πολλαὶ καὶ μεγάλαι ὑποθέσεις
8,Section3Sent2,","
9,Section3Sent3,"κἂν εἰ ἄπιστοι γεγόνασί τινες τοῦ προνοεῖν τὸ θεῖον ἀνθρώπων, καὶ μάλιστα
τοῦ ἱκετικοῦ γένους, ὃ τῷ πατρὶ καὶ βασιλεῖ τῶν ὅλων καὶ πάντων αἰτίῳ
 προσκεκλήρωται, ἱκαναὶ [τοῦ] πεῖσαι αὐτούς"
10,Section3Sent4,.
11,Section4Sent1,"τοῦτο δὲ τὸ γένος Χαλδαϊστὶ
μὲν Ἰσραὴλ καλεῖται,"
12,Section4Sent2,"Ἑλληνιστὶ δὲ ἑρμηνευθέντος τοῦ ὀνόματος „ὁρῶν
θεόν"", ὅ μοι δοκεῖ πάντων χρημάτων ἰδίων τε καὶ κοινῶν εἶναι τιμιώτατον."
13,Section5Sent1,"εἰ γὰρ πρεσβυτέρων ἢ ὑφηγητῶν ἢ ἀρχόντων ἢ γονέων ὄψις κινεῖ τοὺς
βλέποντας πρὸς αἰδῶ καὶ εὐκοσμίαν καὶ σώφρονος βίου ζῆλον, πόσον
τι νομίζομεν ἀρετῆς ἕρμα καὶ καλοκαγαθίας ἀνευρήσειν ἐν ψυχαῖς, αἳ τὸ
γενητὸν πᾶν ὑπερκύψασαι τὸ ἀγένητον καὶ θεῖον ὁρᾶν πεπαίδευνται, τὸ
πρῶτον ἀγαθὸν καὶ καλὸν καὶ εὔδαιμον καὶ μακάριον,"
14,Section5Sent2,"εἰ δὲ δεῖ τἀληθὲς 
εἰπεῖν, τὸ κρεῖττον μὲν ἀγαθοῦ, κάλλιον δὲ καλοῦ, καὶ μακαριότητος μὲν
μακαριώτερον,"
15,Section5Sent3,"εὐδαιμονίας δὲ αὐτῆς εὐδαιμονέστερον,"
16,Section5Sent4,"καὶ εἰ δή τι τῶν
 εἰρημένων τελειότερον."
